Subject,Accelerometer axis,Signal length,Dimension,Delay,Permutation entropy,Complexity,Activity
3,attr_x,4096,6,3,0.8880409512548814,0.20154161520474934,walking
3,attr_y,4096,3,1,0.6853634602233576,0.2162869663600642,walking
3,attr_y,4096,3,2,0.809210367586408,0.14930624827151814,walking
3,attr_y,4096,3,3,0.8458218678320044,0.12934800763399545,walking
3,attr_y,4096,4,1,0.5877308332843946,0.27213788960322616,walking
3,attr_y,4096,4,2,0.7083491606643756,0.2483235906276065,walking
3,attr_y,4096,4,3,0.7443515791231495,0.24793253294599293,walking
3,attr_y,4096,5,1,0.5793430308872128,0.29591791511597293,walking
3,attr_y,4096,5,2,0.7278879919075958,0.2723593586413023,walking
3,attr_y,4096,5,3,0.7524947169859527,0.2845109033474596,walking
3,attr_y,4096,6,1,0.6117008023837689,0.3047310094200215,walking
3,attr_y,4096,6,2,0.764849679610833,0.27406986045227905,walking
3,attr_y,4096,6,3,0.7962727621850675,0.28230301552502707,walking
3,attr_z,4096,3,1,0.8523137531426686,0.11760041973050493,walking
3,attr_z,4096,3,2,0.8901960197439601,0.0895843695049937,walking
3,attr_z,4096,3,3,0.876813887035052,0.09654741066923012,walking
3,attr_z,4096,4,1,0.7946383311278233,0.1855841551776831,walking
3,attr_z,4096,4,2,0.8339678980869741,0.15499641152188046,walking
3,attr_z,4096,4,3,0.8100507570577447,0.17005588922832723,walking
3,attr_z,4096,5,1,0.7657111713325712,0.24757711478877284,walking
3,attr_z,4096,5,2,0.7787772169922601,0.23994278583230763,walking
3,attr_z,4096,5,3,0.7613271346568433,0.2610318263132453,walking
3,attr_z,4096,6,1,0.7793088912697688,0.2645267042752559,walking
3,attr_z,4096,6,2,0.7797492431682287,0.26727318031269176,walking
3,attr_z,4096,6,3,0.7892506241731709,0.27216412571756937,walking
3,attr_x,4096,3,1,0.9181777450283941,0.07011894418871101,running
3,attr_x,4096,3,2,0.9782039650187521,0.01991491876148402,running
3,attr_x,4096,3,3,0.9870138830662974,0.012052407350550336,running
3,attr_x,4096,4,1,0.8843428992933293,0.12667053050324978,running
3,attr_x,4096,4,2,0.9614491037121472,0.043769240377888305,running
3,attr_x,4096,4,3,0.9739192895185615,0.0331250564198907,running
3,attr_x,4096,5,1,0.8620796292501609,0.19028654378926338,running
3,attr_x,4096,5,2,0.9378792497865125,0.0958684877839548,running
3,attr_x,4096,5,3,0.9427726579329936,0.09886283870960758,running
3,attr_x,4096,6,1,0.8749441104635434,0.20236531828318738,running
3,attr_x,4096,6,2,0.9201324993324999,0.15603287069849903,running
3,attr_x,4096,6,3,0.927272273558464,0.14878420429174488,running
3,attr_y,4096,3,1,0.5619099000102902,0.24615036777586033,running
3,attr_y,4096,3,2,0.6756172874773674,0.2212858466919496,running
3,attr_y,4096,3,3,0.785153822399431,0.1664322906986289,running
3,attr_y,4096,4,1,0.5064148239866729,0.2672824358921762,running
3,attr_y,4096,4,2,0.6479270255304734,0.2626255986685582,running
3,attr_y,4096,4,3,0.801785305200798,0.18422315219521823,running
3,attr_y,4096,5,1,0.5189665387646867,0.2831383390782416,running
3,attr_y,4096,5,2,0.6699864969756223,0.28339623375003353,running
3,attr_y,4096,5,3,0.8442546945652356,0.18835226507881964,running
3,attr_y,4096,6,1,0.5447059979996062,0.2975253074332476,running
3,attr_y,4096,6,2,0.7264324779216774,0.2847828167297654,running
3,attr_y,4096,6,3,0.8576662624310598,0.20343356653601258,running
3,attr_z,4096,3,1,0.9541508283174622,0.041552908501694,running
3,attr_z,4096,3,2,0.9851741722213576,0.014307904120011952,running
3,attr_z,4096,3,3,0.9716209023913968,0.029293312320077352,running
3,attr_z,4096,4,1,0.9226212327313554,0.09493164589219742,running
3,attr_z,4096,4,2,0.9602298458388772,0.050650636456196815,running
3,attr_z,4096,4,3,0.9414215467510374,0.07214705359734701,running
3,attr_z,4096,5,1,0.9018672815946156,0.15707664965792992,running
3,attr_z,4096,5,2,0.9260611582234936,0.11455639718154695,running
3,attr_z,4096,5,3,0.9114006486943981,0.13930324763316893,running
3,attr_z,4096,6,1,0.9065806599964589,0.1812566788272279,running
3,attr_z,4096,6,2,0.9030343994333963,0.17332215945894835,running
3,attr_z,4096,6,3,0.8947896619399232,0.19515013485702573,running
3,attr_x,4096,3,1,0.8856126452144517,0.09788123863534215,climbingup
3,attr_x,4096,3,2,0.9397952328328346,0.05439765612974402,climbingup
3,attr_x,4096,3,3,0.9682211978916955,0.02952337799266203,climbingup
3,attr_x,4096,4,1,0.8303080740029993,0.16717363561916676,climbingup
3,attr_x,4096,4,2,0.9028408456482214,0.11195448564387,climbingup
3,attr_x,4096,4,3,0.942577822141478,0.06947559835870934,climbingup
3,attr_x,4096,5,1,0.7964380308309151,0.23926499639197638,climbingup
3,attr_x,4096,5,2,0.878850458006878,0.17769821254551557,climbingup
3,attr_x,4096,5,3,0.9191481037369318,0.12955373224559577,climbingup
3,attr_x,4096,6,1,0.8115818864564248,0.25950351694731494,climbingup
3,attr_x,4096,6,2,0.885581908805342,0.20346392667993615,climbingup
3,attr_x,4096,6,3,0.9155962458089348,0.16677985021024175,climbingup
3,attr_y,4096,3,1,0.7131627103277449,0.2048645093099688,climbingup
3,attr_y,4096,3,2,0.788733347138058,0.16338481559409168,climbingup
3,attr_y,4096,3,3,0.8329917600392707,0.1355939951954436,climbingup
3,attr_y,4096,4,1,0.6086344887669969,0.26420571173180074,climbingup
3,attr_y,4096,4,2,0.701804139281793,0.2426249489283421,climbingup
3,attr_y,4096,4,3,0.7557348087308063,0.2250472277750895,climbingup
3,attr_y,4096,5,1,0.5902244925376913,0.2938347190374231,climbingup
3,attr_y,4096,5,2,0.6784148116488882,0.29825506184604783,climbingup
3,attr_y,4096,5,3,0.729897359638091,0.29418333885252945,climbingup
3,attr_y,4096,6,1,0.6209380860016053,0.30295819534605517,climbingup
3,attr_y,4096,6,2,0.717802363392053,0.3038298490027911,climbingup
3,attr_y,4096,6,3,0.7608521439617913,0.3061094068592844,climbingup
3,attr_z,4096,3,1,0.9056532157530379,0.08212375484310351,climbingup
3,attr_z,4096,3,2,0.9329627082765328,0.05960980059370738,climbingup
3,attr_z,4096,3,3,0.9128284363010425,0.07536971401724037,climbingup
3,attr_z,4096,4,1,0.8601079515563005,0.13945370184633524,climbingup
3,attr_z,4096,4,2,0.8785139152528921,0.12476859979552565,climbingup
3,attr_z,4096,4,3,0.8560956986709527,0.14515842660103553,climbingup
3,attr_z,4096,5,1,0.8226325122529535,0.21109311749603485,climbingup
3,attr_z,4096,5,2,0.8387531891247163,0.19725481436360778,climbingup
3,attr_z,4096,5,3,0.8154114234241843,0.22681227659450953,climbingup
3,attr_z,4096,6,1,0.8255679595318667,0.23665462825848874,climbingup
3,attr_z,4096,6,2,0.8319308086070463,0.2396618461035994,climbingup
3,attr_z,4096,6,3,0.8306681451918606,0.25005100840110234,climbingup
3,attr_x,4096,3,1,0.8576395137665818,0.1184049813219467,climbingdown
3,attr_x,4096,3,2,0.9634669653080346,0.03388123819695586,climbingdown
3,attr_x,4096,3,3,0.9923007301782538,0.007432928190417314,climbingdown
3,attr_x,4096,4,1,0.7938193357202953,0.20500955050545913,climbingdown
3,attr_x,4096,4,2,0.9364773278344705,0.07959328307563895,climbingdown
3,attr_x,4096,4,3,0.9865301722239824,0.017500527259491812,climbingdown
3,attr_x,4096,5,1,0.770284831633408,0.27298742514310187,climbingdown
3,attr_x,4096,5,2,0.9247261403008152,0.12354279088799269,climbingdown
3,attr_x,4096,5,3,0.9803805773854148,0.03454607441201726,climbingdown
3,attr_x,4096,6,1,0.8027450712728306,0.2786286828058373,climbingdown
3,attr_x,4096,6,2,0.9263194574757455,0.1512385867797624,climbingdown
3,attr_x,4096,6,3,0.9685289777646824,0.07322788355576369,climbingdown
3,attr_y,4096,3,1,0.7581538833166778,0.18136357264675573,climbingdown
3,attr_y,4096,3,2,0.8782930964212599,0.10356139727867728,climbingdown
3,attr_y,4096,3,3,0.9418613126626656,0.05289143024967813,climbingdown
3,attr_y,4096,4,1,0.6680626263722387,0.25672007445680467,climbingdown
3,attr_y,4096,4,2,0.8226303271604503,0.18406706590241384,climbingdown
3,attr_y,4096,4,3,0.9078997991695631,0.11080512209079312,climbingdown
3,attr_y,4096,5,1,0.6481176277446745,0.30475078699201763,climbingdown
3,attr_y,4096,5,2,0.7992956167413978,0.2542708442094737,climbingdown
3,attr_y,4096,5,3,0.8911238673530827,0.16775326367304247,climbingdown
3,attr_y,4096,6,1,0.6912822780906572,0.3091379319468412,climbingdown
3,attr_y,4096,6,2,0.8335241062981549,0.2525219713818814,climbingdown
3,attr_y,4096,6,3,0.8976933482467255,0.18751639722450908,climbingdown
3,attr_z,4096,3,1,0.9355416924371733,0.05797364423963247,climbingdown
3,attr_z,4096,3,2,0.9919296658941656,0.007793838789313253,climbingdown
3,attr_z,4096,3,3,0.9942750491330178,0.005640934525790325,climbingdown
3,attr_z,4096,4,1,0.8972476864438805,0.12082633318787799,climbingdown
3,attr_z,4096,4,2,0.9822170404028155,0.022134368468327146,climbingdown
3,attr_z,4096,4,3,0.9880522294089957,0.015524618302458645,climbingdown
3,attr_z,4096,5,1,0.8788941967990194,0.18297846289626732,climbingdown
3,attr_z,4096,5,2,0.9714061970936385,0.047408576653501545,climbingdown
3,attr_z,4096,5,3,0.9799374370730743,0.03498041064290547,climbingdown
3,attr_z,4096,6,1,0.8966844511089781,0.19003836778865074,climbingdown
3,attr_z,4096,6,2,0.9585816809985228,0.08968358298533124,climbingdown
3,attr_z,4096,6,3,0.9678178131168322,0.07211422415100142,climbingdown
4,attr_x,1024,3,1,0.8944709013469152,0.09060896154632422,walking
4,attr_x,1024,3,2,0.9831562854640086,0.016044900098084878,walking
4,attr_x,1024,3,3,0.9869344691205184,0.012892718319150924,walking
4,attr_x,1024,4,1,0.8315841031999276,0.18757492386990302,walking
4,attr_x,1024,4,2,0.9619996248871737,0.047929791079894965,walking
4,attr_x,1024,4,3,0.9688944060309315,0.04041986686674,walking
4,attr_x,1024,5,1,0.8566388266140065,0.1992952489343897,walking
4,attr_x,1024,5,2,0.939467852556597,0.09926861052264412,walking
4,attr_x,1024,5,3,0.9423958106817765,0.09640751364523255,walking
4,attr_x,1024,6,1,0.9053947678702238,0.1542369046302519,walking
4,attr_x,1024,6,2,0.9528644754266079,0.0912714932801995,walking
4,attr_x,1024,6,3,0.9527376309171129,0.09026863477088617,walking
4,attr_y,1024,3,1,0.6820951059671331,0.21625682823986198,walking
4,attr_y,1024,3,2,0.8227706092192247,0.14032717157405203,walking
4,attr_y,1024,3,3,0.8990073178612255,0.08997896222967386,walking
4,attr_y,1024,4,1,0.6548607088828414,0.23969012828751238,walking
4,attr_y,1024,4,2,0.7813803029214521,0.20082145878643742,walking
4,attr_y,1024,4,3,0.8566218024276785,0.15291907550531855,walking
4,attr_y,1024,5,1,0.6801165276836316,0.24920079080909388,walking
4,attr_y,1024,5,2,0.7983050286205158,0.20823778386994962,walking
4,attr_y,1024,5,3,0.853268863977426,0.19026490597536527,walking
4,attr_y,1024,6,1,0.710861446897182,0.24382245943276898,walking
4,attr_y,1024,6,2,0.8375821720722872,0.19344256427579057,walking
4,attr_y,1024,6,3,0.8699100180206873,0.19895770968430002,walking
4,attr_z,1024,3,1,0.9155794125021047,0.0742160550194013,walking
4,attr_z,1024,3,2,0.9629306018610965,0.03280976517960177,walking
4,attr_z,1024,3,3,0.9559466134605415,0.03908007409769104,walking
4,attr_z,1024,4,1,0.8784889513054551,0.13296436246840565,walking
4,attr_z,1024,4,2,0.9353165573871713,0.07325188934453152,walking
4,attr_z,1024,4,3,0.897620777263034,0.11703329123276758,walking
4,attr_z,1024,5,1,0.8688149553902748,0.1732975832490565,walking
4,attr_z,1024,5,2,0.8912247455634961,0.15862244317611648,walking
4,attr_z,1024,5,3,0.8694149904255951,0.1811913905284304,walking
4,attr_z,1024,6,1,0.8970103887922036,0.15383717354941326,walking
4,attr_z,1024,6,2,0.9139994758915694,0.14424227079177432,walking
4,attr_z,1024,6,3,0.8975873276296016,0.15944619760859324,walking
4,attr_x,1024,3,1,0.9282934750622436,0.0639861929465685,running
4,attr_x,1024,3,2,0.9922861398902764,0.0076246772508234755,running
4,attr_x,1024,3,3,0.9942820236099985,0.005696194532249368,running
4,attr_x,1024,4,1,0.8857186464840033,0.13257665995811996,running
4,attr_x,1024,4,2,0.9831182732054927,0.021946584677023935,running
4,attr_x,1024,4,3,0.981311081983116,0.02484560567803451,running
4,attr_x,1024,5,1,0.8791015267319747,0.1758009962385768,running
4,attr_x,1024,5,2,0.9610228084604746,0.06854579430091286,running
4,attr_x,1024,5,3,0.9596885042529313,0.07084118011100979,running
4,attr_x,1024,6,1,0.9214656092488107,0.13666073499877573,running
4,attr_x,1024,6,2,0.9669701672464283,0.06786132472118656,running
4,attr_x,1024,6,3,0.9597398290274091,0.07966822063591192,running
4,attr_y,1024,3,1,0.6972276733068931,0.2127589823118477,running
4,attr_y,1024,3,2,0.7780938931838505,0.1869994754694257,running
4,attr_y,1024,3,3,0.8472377453687424,0.13640850765057297,running
4,attr_y,1024,4,1,0.5942960959392353,0.2742608201146321,running
4,attr_y,1024,4,2,0.7426095352406626,0.23275668696098248,running
4,attr_y,1024,4,3,0.8216509973182954,0.1923389668850981,running
4,attr_y,1024,5,1,0.6118606726518304,0.2846289096039684,running
4,attr_y,1024,5,2,0.7923612783485152,0.22412531871213065,running
4,attr_y,1024,5,3,0.8192174607062681,0.21407661894259716,running
4,attr_y,1024,6,1,0.6579676081835822,0.27725519196830234,running
4,attr_y,1024,6,2,0.8436529930023272,0.20336335092383548,running
4,attr_y,1024,6,3,0.8367160809000355,0.2135596492568773,running
4,attr_z,1024,3,1,0.972971089184825,0.02494310552076394,running
4,attr_z,1024,3,2,0.9903296846934339,0.009223473932833787,running
4,attr_z,1024,3,3,0.9796209171525221,0.019753524072310246,running
4,attr_z,1024,4,1,0.9489031049433145,0.06320701450717309,running
4,attr_z,1024,4,2,0.9696603520045309,0.03785038960703584,running
4,attr_z,1024,4,3,0.9735605374151713,0.03388119464588686,running
4,attr_z,1024,5,1,0.9275336224883768,0.11817182242985427,running
4,attr_z,1024,5,2,0.9462547345180714,0.08789854476647238,running
4,attr_z,1024,5,3,0.9470632618384869,0.08613820153882693,running
4,attr_z,1024,6,1,0.9488217932923316,0.09778888590242124,running
4,attr_z,1024,6,2,0.9527165494551552,0.08855627531585795,running
4,attr_z,1024,6,3,0.9501652452152486,0.09344421603410089,running
4,attr_x,1024,3,1,0.8981342640092564,0.08806610262871085,climbingup
4,attr_x,1024,3,2,0.9690300016171378,0.028951032076114103,climbingup
4,attr_x,1024,3,3,0.9816477281781262,0.017591220152649426,climbingup
4,attr_x,1024,4,1,0.8460048172225366,0.16293779019046542,climbingup
4,attr_x,1024,4,2,0.9473264224762966,0.06363322302051984,climbingup
4,attr_x,1024,4,3,0.9652294346164726,0.04466513827100499,climbingup
4,attr_x,1024,5,1,0.8392538848623319,0.207846495701896,climbingup
4,attr_x,1024,5,2,0.9274314990133921,0.11547451949869977,climbingup
4,attr_x,1024,5,3,0.9426805335188098,0.09852343269208064,climbingup
4,attr_x,1024,6,1,0.8868260992040954,0.17339680688779963,climbingup
4,attr_x,1024,6,2,0.9493859715437957,0.09757091044323848,climbingup
4,attr_x,1024,6,3,0.9580917678568791,0.08352110153696247,climbingup
4,attr_y,1024,3,1,0.7811175126416929,0.16864919217198335,climbingup
4,attr_y,1024,3,2,0.8485181664157071,0.12543348613536998,climbingup
4,attr_y,1024,3,3,0.8861892883547912,0.09960127662092665,climbingup
4,attr_y,1024,4,1,0.6983792574668158,0.23696250242889463,climbingup
4,attr_y,1024,4,2,0.7819919640721508,0.19964173903439422,climbingup
4,attr_y,1024,4,3,0.8209838360971323,0.19012907787462346,climbingup
4,attr_y,1024,5,1,0.6997820423640565,0.260608837082553,climbingup
4,attr_y,1024,5,2,0.7830945763243425,0.2386236297521025,climbingup
4,attr_y,1024,5,3,0.8421462932877433,0.21139698513901276,climbingup
4,attr_y,1024,6,1,0.739363233798348,0.2508066746157837,climbingup
4,attr_y,1024,6,2,0.8451963712302265,0.20555950026760864,climbingup
4,attr_y,1024,6,3,0.8837885974846584,0.1846514717338547,climbingup
4,attr_z,1024,3,1,0.9143879953435999,0.0749988339103923,climbingup
4,attr_z,1024,3,2,0.9354805979230709,0.056202700991550086,climbingup
4,attr_z,1024,3,3,0.928358087297095,0.06282937276362822,climbingup
4,attr_z,1024,4,1,0.8684665008929104,0.1355114548749786,climbingup
4,attr_z,1024,4,2,0.8810686003825532,0.12006526750966486,climbingup
4,attr_z,1024,4,3,0.8706309227999564,0.13714814080301216,climbingup
4,attr_z,1024,5,1,0.8433236910720175,0.19214361818857223,climbingup
4,attr_z,1024,5,2,0.8423981284653403,0.1917561926742806,climbingup
4,attr_z,1024,5,3,0.8569096286343687,0.18703525862907316,climbingup
4,attr_z,1024,6,1,0.8737536618559378,0.1722415972740285,climbingup
4,attr_z,1024,6,2,0.8778281613991751,0.16661272509976716,climbingup
4,attr_z,1024,6,3,0.9012479248978381,0.1561152110103251,climbingup
4,attr_x,1024,3,1,0.868024602365457,0.1109540079646245,climbingdown
4,attr_x,1024,3,2,0.9805720718341071,0.018396101390075924,climbingdown
4,attr_x,1024,3,3,0.9971526400759957,0.0027682485164120686,climbingdown
4,attr_x,1024,4,1,0.8063965517481272,0.2038655930028501,climbingdown
4,attr_x,1024,4,2,0.9619999094297874,0.048816520196758986,climbingdown
4,attr_x,1024,4,3,0.9917952761667946,0.010664232574551465,climbingdown
4,attr_x,1024,5,1,0.8366402450067048,0.20861287833362163,climbingdown
4,attr_x,1024,5,2,0.9484329890431079,0.0870606525503403,climbingdown
4,attr_x,1024,5,3,0.9792286185168929,0.0371410770121865,climbingdown
4,attr_x,1024,6,1,0.8865475449027432,0.17326304859442726,climbingdown
4,attr_x,1024,6,2,0.9583535266968837,0.08239126348336523,climbingdown
4,attr_x,1024,6,3,0.9744530514575888,0.05430589552462424,climbingdown
4,attr_y,1024,3,1,0.7944327328134189,0.16053009916698782,climbingdown
4,attr_y,1024,3,2,0.9178728750931001,0.07279930396410093,climbingdown
4,attr_y,1024,3,3,0.9502004678856347,0.04517448471742004,climbingdown
4,attr_y,1024,4,1,0.7221908171321745,0.24072394105487624,climbingdown
4,attr_y,1024,4,2,0.8728786662747576,0.1384853667327456,climbingdown
4,attr_y,1024,4,3,0.9119775371442389,0.10072308619976042,climbingdown
4,attr_y,1024,5,1,0.7446303609313302,0.2554563883484772,climbingdown
4,attr_y,1024,5,2,0.8576392902702789,0.19068235564743144,climbingdown
4,attr_y,1024,5,3,0.8956029663564917,0.15357471090813746,climbingdown
4,attr_y,1024,6,1,0.7998563170835467,0.232037749146026,climbingdown
4,attr_y,1024,6,2,0.8992744213252112,0.15836965709105416,climbingdown
4,attr_y,1024,6,3,0.9278522928104739,0.12603642651206906,climbingdown
4,attr_z,1024,3,1,0.9229341400269332,0.06846135970584458,climbingdown
4,attr_z,1024,3,2,0.9885353065616451,0.011031683088146282,climbingdown
4,attr_z,1024,3,3,0.9898173941555908,0.00982726385651987,climbingdown
4,attr_z,1024,4,1,0.8822523442396837,0.13300472863008833,climbingdown
4,attr_z,1024,4,2,0.9729445870823161,0.03324147724662321,climbingdown
4,attr_z,1024,4,3,0.9786087524313353,0.026851376509954065,climbingdown
4,attr_z,1024,5,1,0.8759909290414514,0.17671507956768215,climbingdown
4,attr_z,1024,5,2,0.9523959555790543,0.07588318552532834,climbingdown
4,attr_z,1024,5,3,0.9637657330768744,0.06252336517529436,climbingdown
4,attr_z,1024,6,1,0.9193300963671548,0.13646340559643488,climbingdown
4,attr_z,1024,6,2,0.956625354441801,0.08242269283454062,climbingdown
4,attr_z,1024,6,3,0.9685307152276306,0.06440101179013348,climbingdown
4,attr_x,2048,3,1,0.8914138301305368,0.09279608049085161,walking
4,attr_x,2048,3,2,0.9813374641553315,0.01784350215650056,walking
4,attr_x,2048,3,3,0.9821138885815699,0.017331568899496406,walking
4,attr_x,2048,4,1,0.8311891079789907,0.18631208970519922,walking
4,attr_x,2048,4,2,0.9593029485784695,0.05140992330872757,walking
4,attr_x,2048,4,3,0.9619106167339536,0.048325012995042306,walking
4,attr_x,2048,5,1,0.8352448795683673,0.22663262218197794,walking
4,attr_x,2048,5,2,0.9338833744812135,0.10864889575478769,walking
4,attr_x,2048,5,3,0.9362936779443117,0.10497661404078967,walking
4,attr_x,2048,6,1,0.8833160668370048,0.19118838054164003,walking
4,attr_x,2048,6,2,0.9339631163701392,0.12989715942817998,walking
4,attr_x,2048,6,3,0.9346369565777828,0.12636154480267875,walking
4,attr_y,2048,3,1,0.6891880748723633,0.21290107117258503,walking
4,attr_y,2048,3,2,0.8232023186952712,0.13926380197587768,walking
4,attr_y,2048,3,3,0.8959332895616944,0.09168754838725343,walking
4,attr_y,2048,4,1,0.6404323792784684,0.2496296073657885,walking
4,attr_y,2048,4,2,0.784422961511695,0.19616750307102285,walking
4,attr_y,2048,4,3,0.8452710417877122,0.16340837300031144,walking
4,attr_y,2048,5,1,0.6721289761426597,0.2577663716612608,walking
4,attr_y,2048,5,2,0.7841146502225529,0.2226154925471257,walking
4,attr_y,2048,5,3,0.8494513027553667,0.19281637021286369,walking
4,attr_y,2048,6,1,0.7026576287086593,0.25660289901714756,walking
4,attr_y,2048,6,2,0.8082056900335295,0.23148921431866237,walking
4,attr_y,2048,6,3,0.8641626651264998,0.2099299681472364,walking
4,attr_z,2048,3,1,0.9209687786831199,0.06976823396681266,walking
4,attr_z,2048,3,2,0.9673044474344537,0.029483093442959445,walking
4,attr_z,2048,3,3,0.956390532020581,0.03842265504549469,walking
4,attr_z,2048,4,1,0.8855149482838406,0.12647495627780722,walking
4,attr_z,2048,4,2,0.9406750856648165,0.06839414481017266,walking
4,attr_z,2048,4,3,0.9078007274240419,0.10426485740130692,walking
4,attr_z,2048,5,1,0.8671949795485974,0.180097646756494,walking
4,attr_z,2048,5,2,0.8959094964120459,0.15532371865350136,walking
4,attr_z,2048,5,3,0.8577718915508624,0.20210136777951868,walking
4,attr_z,2048,6,1,0.885229987433515,0.1795054853154167,walking
4,attr_z,2048,6,2,0.8990154943754589,0.1776577670467009,walking
4,attr_z,2048,6,3,0.8759328662077913,0.20070617097937277,walking
4,attr_x,2048,3,1,0.9209940035472591,0.07004583057106008,running
4,attr_x,2048,3,2,0.9890006684317622,0.010762380750819546,running
4,attr_x,2048,3,3,0.9953457301198286,0.004630859158557901,running
4,attr_x,2048,4,1,0.8792925666513566,0.1367744325719753,running
4,attr_x,2048,4,2,0.9790827741815906,0.026989536221379538,running
4,attr_x,2048,4,3,0.9844897677966112,0.020617168146645742,running
4,attr_x,2048,5,1,0.8597509392272474,0.19993028857058182,running
4,attr_x,2048,5,2,0.9610753228329422,0.06669255666468275,running
4,attr_x,2048,5,3,0.9643976526044707,0.062181795302333566,running
4,attr_x,2048,6,1,0.8929521054411171,0.1847184737629702,running
4,attr_x,2048,6,2,0.9541992140342422,0.09694419435251786,running
4,attr_x,2048,6,3,0.9455360838053565,0.11148796539917302,running
4,attr_y,2048,3,1,0.6959701761015571,0.2116018616003039,running
4,attr_y,2048,3,2,0.7818109870235201,0.18114974026402839,running
4,attr_y,2048,3,3,0.8443030490182254,0.13897810423119109,running
4,attr_y,2048,4,1,0.5974118889990269,0.272370439125288,running
4,attr_y,2048,4,2,0.7204625379283665,0.24741610974370376,running
4,attr_y,2048,4,3,0.8218942515192995,0.18987176336439968,running
4,attr_y,2048,5,1,0.5945442424635038,0.2931814246586389,running
4,attr_y,2048,5,2,0.7461530548370022,0.2670447835139648,running
4,attr_y,2048,5,3,0.8177100323690407,0.21865980572822447,running
4,attr_y,2048,6,1,0.631670374222565,0.29259944767595225,running
4,attr_y,2048,6,2,0.7945411035559681,0.2615193926929277,running
4,attr_y,2048,6,3,0.8322300203643821,0.22585303231573794,running
4,attr_z,2048,3,1,0.9711616349701484,0.026647444427974707,running
4,attr_z,2048,3,2,0.9940726195414955,0.005764532538630227,running
4,attr_z,2048,3,3,0.9843544385449234,0.015227607059829095,running
4,attr_z,2048,4,1,0.948525598288195,0.0640264487879362,running
4,attr_z,2048,4,2,0.9772026312654571,0.028617212242649633,running
4,attr_z,2048,4,3,0.9782806362947889,0.02796920812160415,running
4,attr_z,2048,5,1,0.9260582661490373,0.1224856066286827,running
4,attr_z,2048,5,2,0.9576065332283553,0.06968206982051318,running
4,attr_z,2048,5,3,0.9523211873189046,0.07821044513012947,running
4,attr_z,2048,6,1,0.9378016416103807,0.12352988265463712,running
4,attr_z,2048,6,2,0.9427739360459019,0.11327045998382122,running
4,attr_z,2048,6,3,0.9376832201333941,0.12196651278272747,running
4,attr_x,2048,3,1,0.8978807199739183,0.08809594584355623,climbingup
4,attr_x,2048,3,2,0.9723368975488201,0.026033638279325446,climbingup
4,attr_x,2048,3,3,0.9819109247433407,0.017123126282888642,climbingup
4,attr_x,2048,4,1,0.845947714216621,0.16382826869134617,climbingup
4,attr_x,2048,4,2,0.952514810750532,0.057132715534068165,climbingup
4,attr_x,2048,4,3,0.9657340721715177,0.04261168581720524,climbingup
4,attr_x,2048,5,1,0.8276964980927981,0.2249345832073677,climbingup
4,attr_x,2048,5,2,0.9314427628161801,0.10851200854447066,climbingup
4,attr_x,2048,5,3,0.945873167790047,0.08971367850112881,climbingup
4,attr_x,2048,6,1,0.8676142466139923,0.20522407199296677,climbingup
4,attr_x,2048,6,2,0.935356914228737,0.12597951500723675,climbingup
4,attr_x,2048,6,3,0.9458233035686773,0.11010087437103044,climbingup
4,attr_y,2048,3,1,0.7948853007529034,0.16017331986663777,climbingup
4,attr_y,2048,3,2,0.861029344862723,0.1162090778745106,climbingup
4,attr_y,2048,3,3,0.8952951920518757,0.09309298665399382,climbingup
4,attr_y,2048,4,1,0.7104718692769533,0.23116095974762838,climbingup
4,attr_y,2048,4,2,0.7905707051513221,0.1961677654221403,climbingup
4,attr_y,2048,4,3,0.8276983409705223,0.1820209502396299,climbingup
4,attr_y,2048,5,1,0.686201744981263,0.27607861031747827,climbingup
4,attr_y,2048,5,2,0.7694853468234706,0.2565338696645825,climbingup
4,attr_y,2048,5,3,0.8054789965486437,0.2547459456102233,climbingup
4,attr_y,2048,6,1,0.7238420785739569,0.2725036639593299,climbingup
4,attr_y,2048,6,2,0.8201737924066136,0.24247673213163898,climbingup
4,attr_y,2048,6,3,0.8532252755468079,0.22970645976103277,climbingup
4,attr_z,2048,3,1,0.9154891142272779,0.07352604891693673,climbingup
4,attr_z,2048,3,2,0.9284727826491947,0.06160800996591079,climbingup
4,attr_z,2048,3,3,0.9222291264047654,0.06677739310409712,climbingup
4,attr_z,2048,4,1,0.8726248673873958,0.1290425937224873,climbingup
4,attr_z,2048,4,2,0.879805559005675,0.11824898051094185,climbingup
4,attr_z,2048,4,3,0.8706769301247294,0.13248169515334646,climbingup
4,attr_z,2048,5,1,0.8396129418147992,0.19393201510421806,climbingup
4,attr_z,2048,5,2,0.8424391212500993,0.18736269390643498,climbingup
4,attr_z,2048,5,3,0.8365694677680504,0.20916653957854203,climbingup
4,attr_z,2048,6,1,0.8493806283029726,0.2066259775699274,climbingup
4,attr_z,2048,6,2,0.8551345956109854,0.20113264485361745,climbingup
4,attr_z,2048,6,3,0.8701179613681967,0.20021055531819423,climbingup
4,attr_x,2048,3,1,0.8712317135737127,0.1085896777041315,climbingdown
4,attr_x,2048,3,2,0.9817970973468507,0.017268495350136834,climbingdown
4,attr_x,2048,3,3,0.9945831790924231,0.005285371073599487,climbingdown
4,attr_x,2048,4,1,0.8087622002397394,0.20198503175824006,climbingdown
4,attr_x,2048,4,2,0.9666414138968341,0.04212403961749885,climbingdown
